trigram,freq
"('shipping', 'offer', 'came')",1
"('offer', 'came', 'up')",1
"('came', 'up', 'i')",1
"('up', 'i', 'ordered')",1
"('the', 'ivory', 'top')",1
"('ivory', 'top', 'in')",1
"('a', 'size', 'large')",1
"('size', 'large', 'well')",1
"('large', 'well', 'the')",1
"('well', 'the', 'sleeve')",1
"('sleeve', 'are', 'indeed')",1
"('are', 'indeed', 'stunning')",1
"('indeed', 'stunning', 'but')",1
"('stunning', 'but', 'that')",1
"('but', 'that', 'is')",1
"('that', 'is', 'all')",1
"('is', 'all', 'that')",1
"('all', 'that', 'is')",1
"('that', 'is', 'attractive')",1
"('is', 'attractive', 'about')",1
"('attractive', 'about', 'this')",1
"('top', 'the', 'rest')",1
"('the', 'rest', 'wa')",1
"('rest', 'wa', 'a')",1
"('wa', 'a', 'plain')",1
"('a', 'plain', 'blank')",1
"('plain', 'blank', 'white')",1
"('blank', 'white', 'canvas')",1
"('white', 'canvas', 'in')",1
"('canvas', 'in', 'fact')",1
"('in', 'fact', 'that')",1
"('fact', 'that', 's')",1
"('felt', 'like', 'to')",1
"('wear', 'it', 'like')",1
"('it', 'like', 'i')",1
"('a', 'tent', 'or')",1
"('tent', 'or', 'an')",1
"('or', 'an', 'artist')",1
"('an', 'artist', 's')",1
"('artist', 's', 'canvas')",1
"('s', 'canvas', 'on')",1
"('canvas', 'on', 'my')",1
"('on', 'my', 'chest')",1
"('my', 'chest', 'yuck')",1
"('chest', 'yuck', 'how')",1
"('yuck', 'how', 'can')",1
"('how', 'can', 'this')",1
"('can', 'this', 'designer')",1
"('this', 'designer', 'put')",1
"('designer', 'put', 'so')",1
"('put', 'so', 'much')",1
"('so', 'much', 'thought')",1
"('much', 'thought', 'and')",1
"('thought', 'and', 'care')",1
"('and', 'care', 'into')",1
"('care', 'into', 't')",1
"('into', 't', 'I')",1
"('t', 'I', 'went')",1
"('I', 'went', 'with')",1
"('went', 'with', 'my')",1
"('with', 'my', 'usual')",1
"('usual', 'size', 'but')",1
"('size', 'but', 'it')",1
"('tight', 'it', 'fit')",1
"('fit', 'but', 'i')",1
"('but', 'i', 'would')",1
"('i', 'would', 'feel')",1
"('would', 'feel', 'uncomfortable')",1
"('feel', 'uncomfortable', 'in')",1
"('uncomfortable', 'in', 'it')",1
"('it', 'i', 'ordered')",1
"('the', 'pink', 'one')",1
"('pink', 'one', 'which')",1
"('one', 'which', 'look')",1
"('which', 'look', 'nice')",1
"('look', 'nice', 'in')",1
"('picture', 'but', 'in')",1
"('but', 'in', 'person')",1
"('person', 'it', 'look')",1
"('cheap', 'the', 'beading')",1
"('the', 'beading', 'at')",1
"('beading', 'at', 'the')",1
"('the', 'neckline', 'immediately')",1
"('neckline', 'immediately', 'looked')",1
"('immediately', 'looked', 'to')",1
"('looked', 'to', 'me')",1
"('me', 'like', 'cocktail')",1
"('like', 'cocktail', 'dress')",1
"('cocktail', 'dress', 'my')",1
"('dress', 'my', 'grandma')",1
"('my', 'grandma', 'used')",1
"('grandma', 'used', 'to')",1
"('used', 'to', 'wear')",1
"('to', 'wear', 'in')",1
"('wear', 'in', 'the')",1
"('in', 'the', '1970s')",1
"('the', '1970s', 'that')",1
"('1970s', 'that', 'beaded')",1
"('that', 'beaded', 'neckline')",1
"('beaded', 'neckline', 'added')",1
"('neckline', 'added', 'to')",1
"('added', 'to', 'the')",1
"('to', 'the', 'cheap')",1
"('the', 'cheap', 'look')",1
"('cheap', 'look', 'this')",1
"('look', 'this', 'one')",1
"('one', 'is', 'not')",1
"('is', 'not', 'for')",1
"('me', 'I', 'loved')",1
"('these', 'pant', 'and')",1
"('pant', 'and', 'purchased')",1
"('and', 'purchased', 'them')",1
"('purchased', 'them', 'in')",1
"('them', 'in', 'three')",1
"('in', 'three', 'color')",1
"('three', 'color', 'like')",1
"('color', 'like', 'another')",1
"('like', 'another', 'reviewer')",1
"('another', 'reviewer', 'within')",1
"('reviewer', 'within', 'a')",1
"('within', 'a', 'few')",1
"('a', 'few', 'week')",1
"('few', 'week', 'having')",1
"('week', 'having', 'worn')",1
"('having', 'worn', 'them')",1
"('worn', 'them', 'no')",1
"('them', 'no', 'more')",1
"('than', 'a', 'couple')",1
"('couple', 'of', 'time')",1
"('of', 'time', 'the')",1
"('time', 'the', 'fabric')",1
"('the', 'crotch', 'area')",1
"('crotch', 'area', 'started')",1
"('area', 'started', 'to')",1
"('started', 'to', 'wear')",1
"('to', 'wear', 'thin')",1
"('wear', 'thin', 'and')",1
"('thin', 'and', 'two')",1
"('and', 'two', 'pair')",1
"('two', 'pair', 'developed')",1
"('pair', 'developed', 'hole')",1
"('developed', 'hole', 'i')",1
"('hole', 'i', 'wa')",1
"('i', 'wa', 'not')",1
"('wa', 'not', 'hard')",1
"('not', 'hard', 'on')",1
"('hard', 'on', 'the')",1
"('on', 'the', 'pant')",1
"('the', 'pant', 'just')",1
"('pant', 'just', 'wore')",1
"('just', 'wore', 'them')",1
"('wore', 'them', 'to')",1
"('them', 'to', 'the')",1
"('to', 'the', 'office')",1
"('the', 'office', 'and')",1
"('office', 'and', 'line')",1
"('and', 'line', 'dried')",1
"('line', 'dried', 'them')",1
"('dried', 'them', 'so')",1
"('them', 'so', 'disappointing')",1
"('so', 'disappointing', 'a')",1
"('disappointing', 'a', 'i')",1
"('i', 'really', 'did')",1
"('really', 'did', 'love')",1
"('did', 'love', 'the')",1
"('love', 'the', 'pant')",1
"('the', 'pant', 'total')",1
"('pant', 'total', 'waste')",1
"('total', 'waste', 'of')",1
"('money', 'I', 'had')",1
"('high', 'hope', 'ordering')",1
"('hope', 'ordering', 'this')",1
"('this', 'top', 'unfortunately')",1
"('top', 'unfortunately', 'the')",1
"('unfortunately', 'the', 'top')",1
"('the', 'top', 'ha')",1
"('top', 'ha', 'a')",1
"('ha', 'a', 'metallic')",1
"('a', 'metallic', 'fiber')",1
"('metallic', 'fiber', 'to')",1
"('fiber', 'to', 'the')",1
"('material', 'and', 'that')",1
"('and', 'that', 'detail')",1
"('that', 'detail', 'wa')",1
"('detail', 'wa', 'not')",1
"('wa', 'not', 'noted')",1
"('not', 'noted', 'in')",1
"('noted', 'in', 'the')",1
"('in', 'the', 'product')",1
"('the', 'product', 'description')",1
"('product', 'description', 'it')",1
"('description', 'it', 'also')",1
"('it', 'also', 'felt')",1
"('also', 'felt', 'rather')",1
"('felt', 'rather', 'cheap')",1
"('rather', 'cheap', 'scratchy')",1
"('cheap', 'scratchy', 'poor')",1
"('scratchy', 'poor', 'quality')",1
"('the', 'price', 'After')",1
"('price', 'After', 'reading')",1
"('reading', 'the', 'other')",1
"('review', 'i', 'still')",1
"('i', 'still', 'took')",1
"('still', 'took', 'a')",1
"('took', 'a', 'chance')",1
"('a', 'chance', 'on')",1
"('chance', 'on', 'ordering')",1
"('on', 'ordering', 'this')",1
"('this', 'dress', 'becasue')",1
"('dress', 'becasue', 'it')",1
"('becasue', 'it', 'look')",1
"('model', 'the', 'dress')",1
"('the', 'dress', 'they')",1
"('dress', 'they', 'sent')",1
"('they', 'sent', 'me')",1
"('sent', 'me', 'is')",1
"('me', 'is', 'not')",1
"('is', 'not', 'this')",1
"('not', 'this', 'dress')",1
"('is', 'the', 'same')",1
"('the', 'same', 'material')",1
"('same', 'material', 'although')",1
"('material', 'although', 'the')",1
"('although', 'the', 'one')",1
"('i', 'received', 'had')",1
"('received', 'had', 'only')",1
"('had', 'only', 'one')",1
"('only', 'one', 'stripe')",1
"('one', 'stripe', 'down')",1
"('stripe', 'down', 'the')",1
"('down', 'the', 'canter')",1
"('the', 'canter', 'like')",1
"('canter', 'like', 'a')",1
"('like', 'a', 'cross')",1
"('a', 'cross', 'there')",1
"('cross', 'there', 'wa')",1
"('wa', 'no', 'v')",1
"('no', 'v', 'back')",2
"('v', 'back', 'a')",1
"('back', 'a', 'stated')",1
"('a', 'stated', 'by')",1
"('stated', 'by', 'the')",1
"('by', 'the', 'other')",1
"('other', 'reviewer', 'it')",1
"('reviewer', 'it', 'wa')",1
"('it', 'wa', 'scoop')",1
"('wa', 'scoop', 'and')",1
"('scoop', 'and', 'if')",1
"('if', 'you', 'pulled')",1
"('you', 'pulled', 'it')",1
"('pulled', 'it', 'down')",1
"('it', 'down', 'the')",1
"('down', 'the', 'neck')",1
"('the', 'neck', 'went')",1
"('neck', 'went', 'up')",1
"('went', 'up', 'the')",1
"('up', 'the', 'dress')",1
"('received', 'is', 'branded')",1
"('is', 'branded', 'a')",1
"('branded', 'a', 'holding')",1
"('a', 'holding', 'horse')",1
"('holding', 'horse', 'while')",1
"('horse', 'while', 'the')",1
"('while', 'the', 'brand')",1
"('the', 'brand', 'listed')",1
"('brand', 'listed', 'on')",1
"('listed', 'on', 'here')",1
"('on', 'here', 'is')",1
"('here', 'is', 'rava')",1
"('is', 'rava', 'the')",1
"('rava', 'the', 'length')",1
"('the', 'length', 'measured')",1
"('length', 'measured', 'at')",1
"('measured', 'at', '39')",1
"('at', '39', 'not')",1
"('39', 'not', 'the')",1
"('not', 'the', 'st')",1
"('the', 'st', 'I')",1
"('st', 'I', 've')",1
"('ve', 'been', 'buying')",1
"('been', 'buying', 'from')",1
"('buying', 'from', 'retailer')",1
"('from', 'retailer', 'for')",1
"('retailer', 'for', 'the')",1
"('for', 'the', 'last')",1
"('the', 'last', '15')",1
"('last', '15', 'year')",1
"('15', 'year', 'and')",1
"('ve', 'ever', 'posted')",1
"('ever', 'posted', 'a')",1
"('posted', 'a', 'bad')",1
"('bad', 'review', 'first')",1
"('review', 'first', 'of')",1
"('fabric', 'is', 'scratchy')",1
"('is', 'scratchy', 'thin')",1
"('scratchy', 'thin', 'and')",1
"('thin', 'and', 'look')",1
"('and', 'look', 'very')",1
"('look', 'very', 'cheap')",1
"('very', 'cheap', 'second')",1
"('cheap', 'second', 'of')",1
"('second', 'of', 'all')",1
"('of', 'all', 'there')",1
"('all', 'there', 'is')",1
"('is', 'no', 'v')",1
"('v', 'back', 'it')",1
"('back', 'it', 's')",1
"('of', 'a', 'slight')",1
"('a', 'slight', 'scoop')",1
"('slight', 'scoop', 'and')",1
"('scoop', 'and', 'lastly')",1
"('and', 'lastly', 'i')",1
"('lastly', 'i', 'm')",1
"('3', 'so', 'i')",1
"('the', 'petite', 'small')",1
"('petite', 'small', 'and')",1
"('it', 's', 'still')",1
"('s', 'still', 'come')",1
"('still', 'come', '4')",1
"('come', '4', 'inch')",1
"('4', 'inch', 'below')",1
"('below', 'my', 'knee')",1
"('quality', 'and', 'am')",1
"('and', 'am', 'definitely')",1
"('am', 'definitely', 'sending')",1
"('definitely', 'sending', 'back')",1
"('sending', 'back', 'the')",1
"('back', 'the', 'only')",1
"('only', 'thing', 'i')",1
"('thing', 'i', 'think')",1
"('think', 'this', 'could')",1
"('this', 'could', 'possible')",1
"('could', 'possible', 'good')",1
"('possible', 'good', 'for')",1
"('good', 'for', 'is')",1
"('for', 'is', 'a')",1
"('is', 'a', 'swim')",1
"('a', 'swim', 'coverup')",1
"('swim', 'coverup', 'This')",1
"('coverup', 'This', 'skirt')",1
"('skirt', 'is', 'definitely')",1
"('definitely', 'not', 'what')",1
"('expecting', 'the', 'material')",1
"('material', 'is', 'stiff')",1
"('stiff', 'and', 'rough')",1
"('and', 'rough', 'the')",1
"('rough', 'the', 'skirt')",1
"('skirt', 'is', 'also')",2
"('is', 'also', 'loud')",1
"('also', 'loud', 'you')",1
"('loud', 'you', 'can')",1
"('you', 'can', 'hear')",1
"('can', 'hear', 'it')",1
"('hear', 'it', 'swishing')",1
"('it', 'swishing', 'when')",1
"('swishing', 'when', 'you')",1
"('when', 'you', 'move')",1
"('you', 'move', 'and')",1
"('move', 'and', 'not')",1
"('and', 'not', 'in')",1
"('not', 'in', 'a')",1
"('in', 'a', 'classy')",1
"('a', 'classy', 'way')",1
"('classy', 'way', 'it')",1
"('way', 'it', 'feel')",1
"('like', 'you', 're')",1
"('you', 're', 'wearing')",1
"('re', 'wearing', 'a')",1
"('wearing', 'a', 'very')",1
"('a', 'very', 'long')",1
"('very', 'long', 'tutu')",1
"('long', 'tutu', 'also')",1
"('tutu', 'also', 'the')",1
"('also', 'the', 'pattern')",1
"('the', 'pattern', 'isn')",1
"('pattern', 'isn', 't')",1
"('isn', 't', 'quite')",1
"('t', 'quite', 'a')",1
"('quite', 'a', 'pretty')",1
"('in', 'person', 'they')",1
"('person', 'they', 'must')",1
"('must', 'have', 'used')",1
"('have', 'used', 'magic')",1
"('used', 'magic', 'in')",1
"('magic', 'in', 'order')",1
"('in', 'order', 'to')",1
"('order', 'to', 'make')",1
"('make', 'this', 'skirt')",1
"('this', 'skirt', 'look')",1
"('skirt', 'look', 'flowy')",1
"('look', 'flowy', 'in')",1
"('flowy', 'in', 'the')",1
"('photo', 'it', 'doe')",1
"('not', 'flow', 'I')",1
"('flow', 'I', 'love')",1
"('the', 'color', 'however')",1
"('color', 'however', '200')",1
"('however', '200', 'is')",1
"('200', 'is', 'a')",1
"('a', 'lot', 'to')",1
"('lot', 'to', 'pay')",1
"('to', 'pay', 'for')",1
"('pay', 'for', 'a')",1
"('for', 'a', 'small')",1
"('a', 'small', 'piece')",1
"('small', 'piece', 'of')",1
"('piece', 'of', 'fabric')",1
"('of', 'fabric', 'no')",1
"('fabric', 'no', 'lining')",1
"('no', 'lining', 'what')",1
"('lining', 'what', 'so')",1
"('what', 'so', 'ever')",1
"('so', 'ever', 'the')",1
"('ever', 'the', 'fabric')",1
"('very', 'thin', 'you')",1
"('thin', 'you', 'will')",1
"('will', 'need', 'a')",1
"('need', 'a', 'slip')",1
"('a', 'slip', 'look')",1
"('slip', 'look', 'just')",1
"('look', 'just', 'like')",1
"('like', 'a', 'cover')",1
"('a', 'cover', 'up')",1
"('cover', 'up', 'going')",1
"('up', 'going', 'back')",1
"('wa', 'very', 'shocked')",1
"('very', 'shocked', 'to')",1
"('shocked', 'to', 'receive')",1
"('this', 'dress', 'with')",1
"('with', 'a', 'rusty')",1
"('a', 'rusty', 'zipper')",1
"('rusty', 'zipper', 'look')",1
"('zipper', 'look', 'like')",1
"('look', 'like', 'crusty')",1
"('like', 'crusty', 'white')",1
"('crusty', 'white', 'rust')",1
"('white', 'rust', 'see')",1
"('rust', 'see', 'attached')",1
"('see', 'attached', 'picture')",1
"('attached', 'picture', 'the')",1
"('the', 'dress', 'fabric')",1
"('dress', 'fabric', 'is')",1
"('nice', 'and', 'i')",1
"('and', 'i', 'did')",1
"('i', 'did', 'try')",1
"('did', 'try', 'it')",1
"('on', 'and', 'it')",1
"('very', 'nice', 'fit')",1
"('nice', 'fit', 'lined')",1
"('fit', 'lined', 'with')",1
"('lined', 'with', 'a')",1
"('a', 'little', 'stretch')",1
"('little', 'stretch', 'but')",1
"('stretch', 'but', 'my')",1
"('but', 'my', 'gosh')",1
"('my', 'gosh', 'what')",1
"('gosh', 'what', 'a')",1
"('what', 'a', 'cheap')",1
"('a', 'cheap', 'poor')",1
"('cheap', 'poor', 'quality')",1
"('poor', 'quality', 'zipper')",1
"('quality', 'zipper', 'that')",1
"('zipper', 'that', 'look')",1
"('it', 'wa', 'old')",1
"('wa', 'old', 'and')",1
"('old', 'and', 'exposed')",1
"('and', 'exposed', 'to')",1
"('exposed', 'to', 'moisture')",1
"('to', 'moisture', 'because')",1
"('moisture', 'because', 'the')",1
"('because', 'the', 'metal')",1
"('the', 'metal', 'part')",1
"('metal', 'part', 'have')",1
"('part', 'have', 'a')",1
"('have', 'a', 'white')",1
"('a', 'white', 'crusty')",1
"('white', 'crusty', 'substance')",1
"('crusty', 'substance', 'retailer')",1
"('substance', 'retailer', 'you')",1
"('retailer', 'you', 'really')",1
"('you', 'really', 'need')",1
"('really', 'need', 'to')",1
"('need', 'to', 'check')",1
"('to', 'check', 'your')",1
"('check', 'your', 'merchandise')",1
"('your', 'merchandise', 'before')",1
"('merchandise', 'before', 'sending')",1
"('before', 'sending', 'to')",1
"('sending', 'to', 'your')",1
"('to', 'your', 'loyal')",1
"('your', 'loyal', 'customer')",1
"('loyal', 'customer', 'lately')",1
"('customer', 'lately', 'the')",1
"('lately', 'the', 'quality')",1
"('quality', 'ha', 'been')",1
"('ha', 'been', 'declining')",1
"('been', 'declining', 'a')",1
"('declining', 'a', 'I')",1
"('a', 'I', 'm')",1
"('so', 'disappointed', 'this')",1
"('disappointed', 'this', 'dress')",1
"('this', 'dress', 'didn')",1
"('work', 'out', 'i')",1
"('out', 'i', 'ordered')",1
"('the', 'size', 'medium')",1
"('size', 'medium', 'post')",1
"('medium', 'post', 'baby')",1
"('post', 'baby', 'i')",1
"('baby', 'i', 'm')",1
"('m', 'a', 'solid')",1
"('a', 'solid', 'dress')",1
"('solid', 'dress', 'size')",1
"('dress', 'size', '6')",1
"('size', '6', 'or')",1
"('6', 'or', '8')",1
"('or', '8', 'depending')",1
"('8', 'depending', 'on')",1
"('the', 'designer', 'the')",1
"('designer', 'the', 'cashier')",1
"('the', 'cashier', 'wa')",1
"('cashier', 'wa', 'laughing')",1
"('wa', 'laughing', 'with')",1
"('laughing', 'with', 'me')",1
"('with', 'me', 'how')",1
"('me', 'how', 'ridiculously')",1
"('how', 'ridiculously', 'huge')",1
"('ridiculously', 'huge', 'this')",1
"('huge', 'this', 'garment')",1
"('this', 'garment', 'wa')",1
"('garment', 'wa', 'when')",1
"('wa', 'when', 'i')",1
"('when', 'i', 'held')",1
"('i', 'held', 'it')",1
"('held', 'it', 'up')",1
"('it', 'up', 'also')",1
"('up', 'also', 'the')",1
"('also', 'the', 'length')",1
"('the', 'length', 'wa')",1
"('length', 'wa', 'super')",1
"('wa', 'super', 'long')",1
"('super', 'long', 'description')",1
"('long', 'description', 'say')",1
"('description', 'say', '35')",1
"('say', '35', 'which')",1
"('35', 'which', 'would')",1
"('would', 'be', 'mid')",1
"('be', 'mid', 'thigh')",1
"('mid', 'thigh', 'for')",1
"('thigh', 'for', 'me')",1
"('me', 'but', 'this')",1
"('this', 'thing', 'hit')",1
"('thing', 'hit', 'me')",1
"('hit', 'me', 'mid')",1
"('me', 'mid', 'knee')",1
"('mid', 'knee', 'also')",1
"('knee', 'also', 'like')",1
"('also', 'like', 'the')",1
"('like', 'the', 'previous')",1
"('previous', 'review', 'the')",1
"('review', 'the', 'shoulder')",1
"('shoulder', 'are', 'tented')",1
"('are', 'tented', 'and')",1
"('tented', 'and', 'poofy')",1
"('and', 'poofy', 'so')",1
"('poofy', 'so', 'bizarre')",1
"('so', 'bizarre', 'and')",1
"('bizarre', 'and', 'the')",1
"('the', 'cut', 'reminds')",1
"('cut', 'reminds', 'me')",1
"('reminds', 'me', 'of')",1
"('of', 'a', 'maternity')",1
"('maternity', 'dress', 'but')",1
"('but', 'the', 'shoulder')",1
"('the', 'shoulder', 'def')",1
"('shoulder', 'def', 'Pants')",1
"('def', 'Pants', 'are')",1
"('Pants', 'are', 'overpriced')",1
"('are', 'overpriced', 'and')",1
"('overpriced', 'and', 'very')",1
"('and', 'very', 'uncomfortable')",1
"('very', 'uncomfortable', 'to')",1
"('uncomfortable', 'to', 'my')",1
"('to', 'my', 'utter')",1
"('my', 'utter', 'dismay')",1
"('utter', 'dismay', 'i')",1
"('dismay', 'i', 'wore')",1
"('wore', 'them', 'during')",1
"('them', 'during', 'a')",1
"('during', 'a', 'business')",1
"('a', 'business', 'trip')",1
"('business', 'trip', 'for')",1
"('trip', 'for', 'the')",1
"('first', 'time', 'and')",1
"('time', 'and', 'ended')",1
"('up', 'with', 'bruise')",1
"('with', 'bruise', 'caused')",1
"('bruise', 'caused', 'by')",1
"('caused', 'by', 'the')",1
"('by', 'the', 'side')",1
"('the', 'side', 'zipper')",1
"('side', 'zipper', 'i')",1
"('zipper', 'i', 'have')",1
"('been', 'a', 'long')",1
"('long', 'time', 'retailer')",1
"('time', 'retailer', 'shopper')",1
"('retailer', 'shopper', 'and')",1
"('shopper', 'and', 'usually')",1
"('and', 'usually', 'my')",1
"('usually', 'my', 'go')",1
"('my', 'go', 'to')",1
"('go', 'to', 'store')",1
"('to', 'store', 'however')",1
"('store', 'however', 'ending')",1
"('however', 'ending', 'up')",1
"('ending', 'up', 'with')",1
"('up', 'with', 'a')",1
"('with', 'a', 'pair')",1
"('of', 'pant', 'that')",1
"('pant', 'that', 'caused')",1
"('that', 'caused', 'me')",1
"('caused', 'me', 'pain')",1
"('me', 'pain', 'wa')",1
"('pain', 'wa', 'a')",1
"('very', 'big', 'disappointment')",1
"('big', 'disappointment', 'I')",1
"('disappointment', 'I', 'm')",1
"('5', '7', '155lbs')",1
"('7', '155lbs', 'and')",1
"('155lbs', 'and', 'ordered')",1
"('ordered', 'a', 'large')",1
"('a', 'large', 'it')",1
"('large', 'it', 'fit')",1
"('but', 'the', 'arm')",1
"('arm', 'were', 'awkwardly')",1
"('were', 'awkwardly', 'short')",1
"('awkwardly', 'short', 'the')",1
"('short', 'the', 'finish')",1
"('the', 'finish', 'detail')",1
"('finish', 'detail', 'on')",1
"('detail', 'on', 'the')",1
"('on', 'the', 'end')",1
"('end', 'of', 'each')",1
"('of', 'each', 'sleeve')",1
"('each', 'sleeve', 'almost')",1
"('sleeve', 'almost', 'would')",1
"('almost', 'would', 'have')",1
"('to', 'be', 'pushed')",1
"('be', 'pushed', 'back')",1
"('pushed', 'back', 'to')",1
"('to', 'the', 'elbow')",1
"('the', 'elbow', 'for')",1
"('elbow', 'for', 'it')",1
"('to', 'look', 'right')",1
"('look', 'right', 'which')",1
"('right', 'which', 'would')",1
"('would', 'be', 'okay')",1
"('be', 'okay', 'however')",1
"('okay', 'however', 'the')",1
"('however', 'the', 'interior')",1
"('the', 'interior', 'seam')",1
"('interior', 'seam', 'of')",1
"('seam', 'of', 'the')",1
"('neckline', 'is', 'cut')",1
"('is', 'cut', 'jaggedly')",1
"('cut', 'jaggedly', 'and')",1
"('jaggedly', 'and', 'isn')",1
"('and', 'isn', 't')",2
"('t', 'even', 'finished')",1
"('even', 'finished', 'with')",1
"('finished', 'with', 'any')",1
"('with', 'any', 'stitching')",1
"('any', 'stitching', 'it')",1
"('stitching', 'it', 's')",1
"('s', 'just', 'tucked')",1
"('just', 'tucked', 'haphazardly')",1
"('tucked', 'haphazardly', 'inside')",1
"('haphazardly', 'inside', 'the')",1
"('inside', 'the', 'neckline')",1
"('neckline', 'and', 'isn')",1
"('t', 'sewn', 'it')",1
"('sewn', 'it', 'would')",1
"('it', 'would', 'unravel')",1
"('would', 'unravel', 'with')",1
"('unravel', 'with', 'washing')",1
"('with', 'washing', 'it')",1
"('washing', 'it', 's')",1
"('it', 's', 'soft')",1
"('s', 'soft', 'and')",1
"('soft', 'and', 'snuggly')",1
"('and', 'snuggly', 'and')",1
"('snuggly', 'and', 'cute')",1
"('and', 'cute', 'if')",1
